-1.323156425448,-0.7978833159440004,0.525273109504,1.0605198706960002,-0.9230182707460002,-2.99234279773,-3.0409364050779994,2.0856455757280004,-3.3374368458859998,-3.2782437802399995,-2.6013862194320003,-1.438601018426
-1.3231688858959998,-0.7978621004640003,0.5253067854319995,1.0605154931799998,-0.9230413312119998,-2.99233378444,-3.0409590113759997,2.0856461045419996,-3.3374618597319996,-3.278259587174,-2.601394536598,-1.438600376356
-1.323216796616,-0.797877488408,0.5253393082080002,1.0605471425119999,-0.9230815056320003,-2.9924262539599997,-3.041047911616,2.085752167356,-3.337551878232,-3.2783564499399995,-2.601476796204,-1.4386477625520002
-1.3232359869299999,-0.7979033493860004,0.525332637544,1.0605696681580001,-0.9230877455800004,-2.99248996618,-3.041074166702,2.0858367664419997,-3.3375719179659997,-3.2783947424799997,-2.60151766017,-1.4386779135299999
-1.323175911772,-0.7979162053720001,0.5252597064,1.060546058572,-0.9230212917640004,-2.9924150971000003,-3.040975695472,2.085711716088,-3.3374756855439998,-3.278295167004,-2.601434095832,-1.438633707368
-1.323143702738,-0.7978976911619999,0.5252460115760003,1.06052069695,-0.922998369436,-2.99234202982,-3.040917968374,2.0856269059340002,-3.3374190246539994,-3.27822877954,-2.601375078302,-1.438597414826
-1.3231673560819999,-0.7978744233460004,0.5252929327359999,1.0605208897140002,-0.923033639814,-2.9923472135700004,-3.0409612467519995,2.085646114552,-3.3374654553239997,-3.2782651287099998,-2.6013996888879998,-1.438604937484
-1.323218725686,-0.7979039585660002,0.5253147671199998,1.0605613421259998,-0.9230701943320001,-2.9924643892000007,-3.0410460483259993,2.085797014444,-3.3375448240419994,-3.278365174942,-2.601492106356,-1.4386636003739999
-1.3232291446659998,-0.79790962537,0.5253195192959996,1.060569385018,-0.9230777704720001,-2.99248737502,-3.0410673301579996,2.0858184787439997,-3.3375671308979995,-3.2783886303739997,-2.601511646448,-1.438674895086
-1.3231530263379998,-0.7979098370100006,0.5252431893279996,1.0605314316740002,-0.9230016112460002,-2.9923706770100003,-3.0409509187199997,2.08562410342,-3.3374593658119993,-3.2782634556100003,-2.6013994755320002,-1.438609688516
-1.32315964781,-0.79788095673,0.52527869108,1.06052030227,-0.9230226705700002,-2.99234394745,-3.0409494326639996,2.0856337579220003,-3.3374538889119996,-3.278254748912,-2.601391669162,-1.438601699392
-1.3232063813539998,-0.7979014938179998,0.5253048875359996,1.0605539375859998,-0.9230590935280001,-2.99244147202,-3.0410353381979993,2.085745130612,-3.3375399471699994,-3.2783505471859993,-2.6014745562519996,-1.4386508619339997
-1.3232322363259998,-0.7979163080460006,0.5253159282799991,1.0605742721860003,-0.923077517362,-2.9925007040500002,-3.0410743054119997,2.0858290129820003,-3.337574277179999,-3.27839789992,-2.601520169534,-1.438680758372
-1.323181515656,-0.797909785816,0.5252717298400005,1.060545650736,-0.9230301014220001,-2.9924154331499997,-3.040982516858,2.0857226361400003,-3.3374815768579995,-3.2783006993879997,-2.6014386518120003,-1.43863538819
-1.323149334364,-0.7978884656599998,0.5252608687040006,1.0605189000119999,-0.9230086102380004,-2.99233852203,-3.040927160414,2.085629755352,-3.337428744078,-3.278235229412,-2.601378782288,-1.43859742169
-1.323157373252,-0.7978776594360002,0.5252797138159999,1.060517516344,-0.9230220468040002,-2.9923366673200005,-3.0409397012279995,2.0856377098700003,-3.3374415165519995,-3.2782448106980002,-2.601385146646,-1.438598713552
-1.323206789476,-0.7978995178440003,0.5253072716320002,1.06055315366,-0.9230604889220002,-2.99244099869,-3.041018801106,2.0857808806119995,-3.3375147368420004,-3.278336731384,-2.601470099228,-1.4386520265259999
-1.323226637876,-0.7979212835879999,0.5253053542879997,1.060573960732,-0.9230694350020006,-2.99249926261,-3.0410585070579996,2.085835821212,-3.3375549301379994,-3.2783846455359997,-2.6015127624199996,-1.4386792971979998
-1.323188190896,-0.7979037134640001,0.5252844774319998,1.0605459521800003,-0.9230398082620002,-2.9924169460899996,-3.0410016085019995,2.0857138144699996,-3.33750504373,-3.2783166579019998,-2.601447471766,-1.438637030974
-1.323174987134,-0.7979265251100001,0.5252484620239999,1.060550756122,-0.9230152068280004,-2.99242690318,-3.040977974034,2.0857129341619998,-3.337478991418,-3.2783002829720003,-2.601438903778,-1.43863784779
-1.3231468696159998,-0.7978955510240004,0.5252513185919998,1.0605212103200004,-0.9230026039520001,-2.9923441090400003,-3.0409225566719997,2.08563316104,-3.3374233235199995,-3.278233024352,-2.601378590096,-1.438599054464
-1.3231597636399997,-0.7978813654240005,0.5252783982159994,1.060520564532,-0.92302258191,-2.99234463957,-3.0409498676699998,2.0856339558339996,-3.33745440457,-3.278255292026,-2.6013921107459996,-1.4386019822459999
-1.3232012722499997,-0.7979107865300004,0.5252904857199994,1.06055602939,-0.9230493414999996,-2.9924451271000003,-3.0410354926379997,2.085725307094,-3.3375438979739993,-3.278351846484,-2.601473671654,-1.438650424354
-1.3232222003,-0.7979227456200002,0.5252994546799998,1.0605724729600001,-0.9230642707000005,-2.9924927032,-3.041070785324,2.085785100542,-3.337577366552,-3.278393177202,-2.6015114602620004,-1.4386742061120001
-1.32316849951,-0.7979338238300004,0.5252346756799997,1.06055116167,-0.92300507442,-2.9924265228,-3.0409679680379997,2.085704679344,-3.3374689917139997,-3.2782921368339997,-2.601433063944,-1.4386360585740001
-1.323142461498,-0.7979184032820001,0.5252240582159997,1.0605304323900002,-0.9229867707060004,-2.99236677597,-3.040922258088,2.0856335531459997,-3.3374246780159997,-3.278239076112,-2.601385346274,-1.438606382928
-1.32321656181,-0.7979377940820005,0.5252787677279995,1.060577177946,-0.9230511104100005,-2.9925047681100003,-3.0410509792519997,2.085811544388,-3.3375510385359997,-3.278380270594,-2.601508239044,-1.4386783336639999
-1.3232171483959998,-0.7978858847960002,0.5253312636,1.060551516596,-0.9230776575019999,-2.99243857055,-3.0410398020859994,2.0857810442039995,-3.3375384948619997,-3.278353069992,-2.601479590996,-1.4386533243939998
-1.3231688375619999,-0.797872901826,0.5252959357359996,1.060520869694,-0.9230358806240002,-2.99234836472,-3.0409534935779994,2.08566975331,-3.3374525318419996,-3.278258977708,-2.601398731646,-1.438606494182
-1.3232194833,-0.7978277444279998,0.5253917388720004,1.0605236138640002,-0.9231090683100005,-2.99236560909,-3.0410458910259996,2.085716667606,-3.3375511005979996,-3.27833825033,-2.60145375919,-1.43862503785
-1.3232202105979998,-0.7979089509820005,0.5253112596159997,1.06056458079,-0.9230691816059999,-2.99247205257,-3.0410617957719994,2.0857773988479997,-3.337566852048,-3.2783802191139997,-2.6015000371359998,-1.4386660116399999
-1.323187503638,-0.7978839248380003,0.5253035788,1.060535714238,-0.9230490186059999,-2.9923896502500003,-3.0410035432919997,2.0856835353639998,-3.3375104585679995,-3.2783108852779996,-2.6014369953000003,-1.4386259041439997
-1.32315255215,-0.7978800935820005,0.5252724585680002,1.0605163228660002,-0.9230160124900004,-2.99233229581,-3.0409341471079996,2.085624189506,-3.337437215684,-3.2782392048120004,-2.6013797143620003,-1.438595639052
-1.3231513094799998,-0.7978943749920002,0.5252569344879996,1.0605228422360002,-0.9230076284000004,-2.99234890526,-3.04093489414,2.0856312668620003,-3.3374381154399995,-3.278244367398,-2.601385842198,-1.438601663928
-1.3231999666599998,-0.7979171983640005,0.525282768296,1.060558582512,-0.9230448298500002,-2.9924525330700003,-3.041022070086,2.0857537063219995,-3.337524150818,-3.278342801734,-2.601472347474,-1.438653836334
-1.3232253116939998,-0.7979208245580001,0.5253044871359998,1.060573068126,-0.9230683399080002,-2.9924957119199997,-3.0410669343339998,2.0858094285599997,-3.3375689212579998,-3.2783906981540003,-2.60151303412,-1.4386768044219997
-1.3231920373099997,-0.7978941716460002,0.5252978656640002,1.060543104478,-0.92304842344,-2.9924106011800005,-3.0410043752659996,2.0857196943439997,-3.337506673358,-3.278317089762,-2.601447509232,-1.4386357376819998
-1.323151466208,-0.7978947925520001,0.5252566736559996,1.0605231293800002,-0.9230075757760001,-2.9923506098200003,-3.0409246153,2.0856547589020002,-3.337422377431999,-3.278236325078,-2.60138380931,-1.438603138544
-1.3231594653419998,-0.7978915656140004,0.5252678997279996,1.060525515478,-0.9230171819440001,-2.9923587436600005,-3.0409359572019996,2.0856735242199997,-3.3374326554139997,-3.278247623222,-2.60139374066,-1.4386084315460002
